filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,Annotation,label
72_90.WAV,-186.76890563964844,48.88750457763672,0.10386382788419724,3.7886664867401123,9.144697189331055,8.066632270812988,11.703190803527832,1.804447889328003,5.678719997406006,-1.5263140201568604,3.8197646141052246,3.4632673263549805,6.2487640380859375,0.6389018297195435,3.4226162433624268,0.5777046084403992,0.8672032356262207,1.4575109481811523,2.060065984725952,3.010969877243042,1.9133602380752563,3.573199987411499,3.8918681144714355,3.5824902057647705,2.947906970977783,4.853070259094238,4.436522483825684,4.5899152755737305,1.9589943885803223,3.799057722091675,0.9287789463996887,1.03154456615448,-1.3176990747451782,-0.21071234345436096,-1.3680312633514404,0.01737210527062416,-0.6903257369995117,0.3557286560535431,0.023348847404122353,-0.018323035910725594,vibra_flor_1,Augochloropsis
72_90.WAV,-178.86146545410156,47.7684326171875,0.8374297618865967,1.7805551290512085,12.437179565429688,11.894061088562012,13.695145606994629,-0.2327532321214676,2.971830368041992,0.5314850211143494,4.111386775970459,3.4170639514923096,9.703655242919922,5.452207088470459,3.255711317062378,1.0575157403945923,-0.7541164755821228,0.9840429425239563,2.0706326961517334,3.0757064819335938,3.1977195739746094,3.931384325027466,2.552457809448242,2.6359217166900635,2.193392753601074,3.7620694637298584,3.335089921951294,5.23061990737915,4.042520046234131,3.8990046977996826,1.0143204927444458,1.3107010126113892,-1.6305891275405884,-1.4260796308517456,-2.308807611465454,-0.7496163249015808,-1.1215251684188843,-0.06905657052993774,-0.44210052490234375,-0.434415340423584,vibra_flor_1,Augochloropsis
72_90.WAV,-244.34730529785156,69.34111785888672,28.794273376464844,14.581103324890137,15.318825721740723,8.872297286987305,10.756768226623535,5.083827495574951,5.836469650268555,1.2765076160430908,5.6987080574035645,4.862815856933594,4.450920581817627,6.255136013031006,6.110345840454102,2.785113573074341,3.353494167327881,2.8213605880737305,2.3978123664855957,2.7155563831329346,-0.541323721408844,0.4666781425476074,-0.2929038405418396,-0.8742642998695374,-0.5260030627250671,1.3410788774490356,0.35685479640960693,1.7048981189727783,0.05243854597210884,1.3448206186294556,0.9281823635101318,2.189797878265381,1.998799204826355,2.5135748386383057,0.1880636364221573,-0.4058630168437958,-2.478055000305176,-2.004427433013916,-1.8533653020858765,-0.8418592810630798,voo,Augochloropsis
AU_165.WAV,-225.04739379882812,18.45005226135254,25.27767562866211,41.22374725341797,15.143876075744629,2.330000400543213,14.990825653076172,6.789372444152832,-4.791726112365723,2.5065648555755615,5.099575519561768,-1.4734711647033691,1.746698021888733,4.975730895996094,-0.9241577982902527,0.5273686051368713,3.945891857147217,-1.4290835857391357,-0.6834991574287415,4.628467082977295,-0.821610152721405,-0.2645816504955292,1.483546495437622,0.7850282192230225,-0.9021193981170654,3.122763156890869,1.3542871475219727,0.27554529905319214,0.15580908954143524,1.138432264328003,-0.4797304570674896,2.3014302253723145,1.861173391342163,0.9848414659500122,0.36824271082878113,1.7685301303863525,-1.5015982389450073,0.3329530954360962,0.2001318335533142,-1.4349606037139893,vibra_flor_1,Augochloropsis
AU_165.WAV,-207.89646911621094,56.65382385253906,9.463850975036621,30.718656539916992,-4.106771469116211,-10.295953750610352,9.959728240966797,2.283653736114502,-3.4891579151153564,2.7599499225616455,3.7862355709075928,-9.92218017578125,-2.7669894695281982,-0.3454280197620392,-3.6088597774505615,-1.5905417203903198,2.2482478618621826,-2.2984097003936768,-2.7343320846557617,1.6865688562393188,-3.470564842224121,-1.5898972749710083,1.912632942199707,0.5315937995910645,-1.1351441144943237,1.1914710998535156,1.94076669216156,1.9876890182495117,2.011507749557495,2.583787202835083,0.9463396668434143,2.784585952758789,1.8076282739639282,-0.038614314049482346,-0.6180374622344971,0.1964728832244873,-2.0676803588867188,-1.369886040687561,-0.25840508937835693,-1.697361946105957,voo,Augochloropsis
AU_165.WAV,-172.30010986328125,39.49503707885742,8.823060989379883,24.737396240234375,-6.729945182800293,-6.829935550689697,6.652325630187988,2.7739579677581787,4.477813243865967,1.469843864440918,2.1017541885375977,-6.68472146987915,1.2501170635223389,-3.247626304626465,-4.180994510650635,-4.824307918548584,-1.0507844686508179,-2.777308940887451,-4.641482353210449,1.2771353721618652,-5.469130992889404,-1.4968687295913696,3.3620617389678955,4.305046081542969,-0.005153602920472622,0.8671324253082275,-0.6555778980255127,-0.04798359051346779,1.3719229698181152,2.9544124603271484,0.1237437054514885,0.00011952055501751602,0.8636049032211304,0.5960988402366638,0.9649677276611328,2.1478521823883057,-0.7261073589324951,-1.0209295749664307,-1.5310373306274414,-1.1281276941299438,vibra_flor_2,Augochloropsis
AU_165.WAV,-193.36593627929688,36.00568389892578,10.586835861206055,28.015361785888672,-6.99553918838501,-7.931629180908203,6.122247219085693,0.4332089424133301,2.862415313720703,-0.3591797351837158,1.4540311098098755,-8.152689933776855,1.090671181678772,-2.146043300628662,-2.7723708152770996,-5.799208641052246,0.19549889862537384,-2.5446395874023438,-3.145394802093506,2.4970145225524902,-5.912992477416992,-1.3748334646224976,3.5037543773651123,4.334607124328613,-0.07502822577953339,1.1463913917541504,0.2908323407173157,0.40858274698257446,2.3577449321746826,3.490975856781006,0.9369227290153503,0.7391055822372437,1.2535412311553955,-0.20434418320655823,1.0178492069244385,2.320436954498291,-0.5181136131286621,-0.8526989221572876,-0.9686131477355957,-0.7841871380805969,vibra_flor_2,Augochloropsis
AU_165.WAV,-166.02967834472656,104.99281311035156,19.05977439880371,24.323793411254883,3.2372093200683594,-6.286852836608887,12.98353385925293,-3.9983105659484863,-6.405930995941162,-3.6373422145843506,0.18786334991455078,-7.22020959854126,-0.722599446773529,4.786562919616699,-3.740720510482788,-2.983318328857422,4.479408264160156,-2.2888102531433105,-1.9328490495681763,3.187042474746704,-4.213424205780029,-2.4594902992248535,0.5053268074989319,-3.0953967571258545,-1.9583449363708496,-1.2739418745040894,-1.8933234214782715,-0.8136130571365356,-0.4128800630569458,2.8329343795776367,1.427988886833191,2.778937339782715,2.6450531482696533,0.793710470199585,1.7444425821304321,1.7166303396224976,-1.0521711111068726,-0.39326703548431396,-0.024898529052734375,-0.7557834982872009,voo,Augochloropsis
AU_167.WAV,-247.3484344482422,15.19016170501709,4.7665839195251465,33.53277587890625,1.9162758588790894,1.5752487182617188,13.906659126281738,6.652334690093994,-2.8853366374969482,5.522068023681641,7.6563334465026855,-5.799709320068359,1.7171539068222046,1.3581312894821167,1.3455573320388794,-4.182724952697754,6.084672451019287,-0.21582044661045074,-3.2459700107574463,7.877405643463135,-3.1180193424224854,1.4383838176727295,4.067342758178711,0.1818292886018753,3.7396626472473145,2.0286788940429688,2.4334349632263184,1.3875048160552979,1.6411689519882202,3.3962292671203613,0.32587894797325134,1.8722484111785889,1.1338008642196655,0.41738075017929077,-0.8094407320022583,0.5751051306724548,-1.9313493967056274,-0.22201299667358398,-0.04565957188606262,-0.30637127161026,vibra_flor_1,Augochloropsis
AU_167.WAV,-210.9639129638672,40.94340133666992,-1.2392768859863281,21.793848037719727,-3.7154486179351807,-8.949440002441406,0.6268109083175659,0.39082127809524536,-4.385804653167725,3.9044153690338135,2.2030370235443115,-9.64795970916748,-0.6643778085708618,0.2761231064796448,-0.7366505861282349,-7.601231575012207,3.5043578147888184,-1.7696635723114014,-4.1354498863220215,4.811794281005859,-4.333432197570801,1.9703525304794312,3.4694664478302,0.18081466853618622,3.7901766300201416,2.460538864135742,5.204440116882324,4.5792036056518555,2.1026017665863037,3.8402621746063232,-0.7855148315429688,0.10653544217348099,0.5300289988517761,-1.9518011808395386,-2.251361608505249,-0.14434970915317535,-0.8980622887611389,0.4110320210456848,1.3413463830947876,0.1946992576122284,vibra_flor_1,Augochloropsis
AU_167.WAV,-199.7516632080078,32.00621032714844,12.806609153747559,22.87708282470703,-8.035699844360352,-5.186647891998291,11.534228324890137,3.757251501083374,-0.9850502014160156,1.7851324081420898,8.83730697631836,-6.806492328643799,-0.4756251871585846,-2.881359815597534,-5.33229923248291,-3.007094383239746,1.5019642114639282,0.6462200880050659,-2.574098587036133,4.043768405914307,-2.168576240539551,2.5089504718780518,4.285243034362793,3.319403886795044,4.460024833679199,4.475433349609375,5.867608070373535,2.413717031478882,5.779139518737793,5.6146321296691895,3.6204826831817627,3.1996304988861084,1.5163127183914185,1.3768380880355835,-1.075523018836975,-0.0951433852314949,-3.250864267349243,-2.4322047233581543,-0.2098119854927063,-0.7622904777526855,vibra_flor_1,Augochloropsis
AU_167.WAV,-194.87158203125,32.21704864501953,-4.072938442230225,18.308250427246094,-8.536211013793945,1.6733510494232178,6.221942901611328,-1.9608856439590454,-6.556410789489746,-2.1460394859313965,5.487353324890137,-7.373997688293457,-0.741682231426239,-3.560822010040283,-5.192216873168945,-5.612990379333496,3.5014894008636475,-0.25097060203552246,-1.5688748359680176,5.310915946960449,-3.2306761741638184,1.1662930250167847,2.0314784049987793,0.09800276160240173,5.67358922958374,5.299087047576904,2.936494827270508,1.2002849578857422,1.5873196125030518,1.1322969198226929,0.07755956053733826,-0.019964739680290222,-1.5787533521652222,-1.6527528762817383,-0.8451966643333435,0.26461493968963623,-0.5789399147033691,-0.13555306196212769,2.01568603515625,-0.44116446375846863,vibra_flor_1,Augochloropsis
AU_167.WAV,-205.66641235351562,36.334285736083984,-3.932023286819458,24.54978370666504,-4.796557426452637,0.9824232459068298,8.432879447937012,-2.912271499633789,-7.5137939453125,-0.6851550340652466,6.132587909698486,-10.48271656036377,-1.4526406526565552,-2.218646287918091,1.5862065553665161,-5.332459449768066,3.993067979812622,-2.214810371398926,-1.185018539428711,9.099682807922363,-2.9711475372314453,3.8866209983825684,5.4439005851745605,1.4103435277938843,6.231139183044434,3.1489827632904053,3.011075496673584,0.027667982503771782,-1.113350510597229,-0.7414602637290955,-3.632962942123413,-1.3383227586746216,-0.8616101145744324,0.767698347568512,0.7052574157714844,3.1585185527801514,-0.1677786409854889,0.1461397111415863,0.2597135007381439,-1.046061396598816,vibra_flor_1,Augochloropsis
AU_167.WAV,-160.56861877441406,89.18692779541016,13.145797729492188,31.07427978515625,-4.903562068939209,0.3325330317020416,8.29042911529541,-1.145234227180481,-3.8039958477020264,-0.21261446177959442,3.0706465244293213,-9.197723388671875,0.16647569835186005,-3.6075022220611572,-1.4564143419265747,-9.273475646972656,2.2668979167938232,-5.393699645996094,-8.410677909851074,4.740549564361572,-11.280439376831055,-1.440895915031433,0.4294823110103607,-4.867894649505615,0.338417112827301,-2.1890692710876465,-0.426094114780426,-0.38440555334091187,-0.3252853453159332,-1.275085210800171,-2.615455150604248,0.9452529549598694,-0.24179735779762268,0.10979325324296951,0.33295971155166626,2.089839220046997,-0.6023610234260559,2.4013447761535645,1.1120890378952026,-0.5720697045326233,voo,Augochloropsis
AU_144.WAV,-203.3544921875,31.62816619873047,16.307527542114258,39.56943130493164,17.068910598754883,13.34207534790039,20.233631134033203,5.470807075500488,6.800603866577148,6.8175740242004395,14.07469367980957,0.18673056364059448,3.5438177585601807,3.9006593227386475,3.150979995727539,-0.04554232954978943,5.870154857635498,0.3699575364589691,-5.389360427856445,7.669370174407959,-4.230515480041504,-0.8663055896759033,3.308706760406494,0.9040688872337341,2.045302152633667,4.123561382293701,2.8243565559387207,2.135690212249756,1.6247762441635132,3.5820119380950928,-0.24685652554035187,2.0946145057678223,-2.22117018699646,-2.1104347705841064,-2.632603168487549,-2.1347811222076416,-1.810932993888855,-1.4897249937057495,0.39517128467559814,-1.553230881690979,vibra_flor_1,Augochloropsis
AU_144.WAV,-200.1046600341797,25.196081161499023,-4.4791483879089355,17.245277404785156,9.184800148010254,7.002225399017334,6.802638530731201,0.1395633965730667,-0.08271113783121109,0.15435580909252167,6.844777584075928,-1.554518222808838,2.0344133377075195,1.3301047086715698,-1.676923155784607,-1.7490240335464478,2.1122353076934814,-2.026303291320801,-3.5914218425750732,6.208752155303955,-4.199335098266602,-0.20840656757354736,2.6929397583007812,-0.4697505533695221,-2.326136827468872,3.5092947483062744,1.2882448434829712,0.37100496888160706,-0.4428776800632477,2.6267497539520264,-1.4681777954101562,1.0744261741638184,-0.8262011408805847,-0.15809066593647003,-1.010411024093628,-0.10074726492166519,-2.0667998790740967,-1.3490711450576782,0.591955840587616,-1.725202202796936,vibra_flor_1,Augochloropsis
AU_146.WAV,-212.69732666015625,62.74811553955078,6.037332534790039,28.033252716064453,-18.841693878173828,-12.353313446044922,-1.2827832698822021,2.4712274074554443,-7.360189437866211,-6.377486228942871,0.34144240617752075,-8.224465370178223,0.5727535486221313,0.0019981861114501953,-0.4063654839992523,-8.003462791442871,3.8842620849609375,3.148202896118164,-3.728501558303833,7.006955146789551,-9.311363220214844,-2.4039885997772217,2.1889946460723877,-5.791913986206055,0.9402989149093628,0.0912206768989563,3.6603009700775146,1.818268060684204,0.7845310568809509,2.806305408477783,-0.37506920099258423,0.2260579764842987,-0.5756700038909912,1.4859379529953003,0.3022081255912781,0.7175855040550232,0.6035187840461731,0.16590070724487305,1.086124062538147,-0.3334861397743225,voo,Augochloropsis
AU_146.WAV,-206.36199951171875,37.43289566040039,-3.6028237342834473,17.44777488708496,-3.0999763011932373,-4.255120754241943,9.319035530090332,-4.029059886932373,-7.97024393081665,-2.6508097648620605,-1.1484607458114624,-2.5471811294555664,-0.10736293345689774,1.3114285469055176,3.9490127563476562,-1.5759620666503906,0.6107434034347534,0.9121347665786743,-3.3132989406585693,7.235377311706543,-5.118942737579346,-3.2689340114593506,2.6590261459350586,0.3469933867454529,1.9728691577911377,3.4781973361968994,3.5495405197143555,3.1654739379882812,0.8779415488243103,5.2452521324157715,0.8791444301605225,2.167073965072632,-0.9163492321968079,-0.14449284970760345,-1.168563723564148,0.16509944200515747,0.6434214115142822,-1.5960873365402222,0.5555573105812073,-0.8922460079193115,vibra_flor_1,Augochloropsis
AU_146.WAV,-202.99130249023438,35.07553482055664,-6.404666900634766,13.348472595214844,-7.479391574859619,-3.895601511001587,8.696942329406738,2.1339499950408936,-8.465121269226074,1.765036702156067,1.5096409320831299,-2.7951698303222656,-2.1702311038970947,-0.8339840173721313,4.839425563812256,0.1896195411682129,2.6965484619140625,-1.2481303215026855,-1.6096365451812744,9.328601837158203,-3.336319923400879,-3.248440742492676,4.09427547454834,0.09610052406787872,3.5240392684936523,1.7927275896072388,2.9623961448669434,3.720860004425049,1.682600975036621,2.393702507019043,0.5325696468353271,1.6941888332366943,-1.7412222623825073,-2.5908520221710205,-2.3249425888061523,-0.2696087658405304,-0.0720859169960022,0.5250806212425232,4.020699977874756,0.4034227728843689,vibra_flor_1,Augochloropsis
AU_146.WAV,-195.4092559814453,44.37552261352539,3.5243797302246094,26.436126708984375,8.850015640258789,-4.977421760559082,6.74114465713501,2.8186874389648438,-4.641924858093262,7.119730472564697,3.010739803314209,-2.139033794403076,1.907240867614746,3.12339186668396,4.025478363037109,4.723248481750488,8.75293254852295,1.808294653892517,1.9669713973999023,7.040604591369629,3.1801071166992188,2.0928714275360107,7.41245174407959,-0.42005234956741333,2.5633609294891357,1.6178581714630127,2.8630552291870117,1.1154471635818481,1.109612226486206,0.9468460083007812,-1.1984270811080933,-0.2128661572933197,-1.1476211547851562,-1.1239086389541626,0.6353463530540466,1.7987066507339478,-0.3444140553474426,-0.7498027086257935,0.7826650142669678,-1.7742063999176025,vibra_flor_1,Augochloropsis
AU_146.WAV,-187.3843536376953,45.71691131591797,-9.239606857299805,19.765735626220703,4.688869476318359,-0.667822003364563,6.8650336265563965,-0.3220018446445465,-1.8733409643173218,-2.240583896636963,4.823535919189453,-8.194581985473633,1.431808352470398,-0.4662959575653076,0.24610094726085663,-4.106613636016846,1.1616545915603638,0.9291980862617493,-0.6861042380332947,3.4463465213775635,-2.0234711170196533,0.19023467600345612,4.348387718200684,2.1772022247314453,3.0223305225372314,3.4368467330932617,3.9554848670959473,4.08969259262085,4.043470859527588,4.743719577789307,1.334307074546814,2.4864656925201416,-1.3553882837295532,-0.43899595737457275,-0.9565181732177734,-0.2024780809879303,-0.5178388953208923,-0.9894325733184814,1.1087570190429688,-1.2572669982910156,vibra_flor_1,Augochloropsis
AU_146.WAV,-157.6049041748047,57.798213958740234,-8.915630340576172,2.992619514465332,-7.902318954467773,-8.202139854431152,12.931875228881836,-2.9964451789855957,-3.220639944076538,-9.178974151611328,-0.9440883994102478,-4.923551082611084,-2.4829177856445312,-4.281463146209717,-2.6849939823150635,-3.57200288772583,-1.1318268775939941,-0.47061440348625183,-3.2239041328430176,4.612340927124023,-3.240067720413208,-0.06349130719900131,0.9171324372291565,0.6886706948280334,1.6744822263717651,3.8440935611724854,1.8253400325775146,1.0985119342803955,2.4870567321777344,4.031730651855469,0.291818231344223,3.9341561794281006,0.9489456415176392,-0.03979989141225815,1.0294042825698853,0.6539252996444702,-1.4468786716461182,-2.083245277404785,0.3209811747074127,-1.7755690813064575,vibra_flor_1,Augochloropsis
AU_146.WAV,-168.5717010498047,45.708961486816406,-8.359315872192383,6.831995487213135,-2.256626844406128,-5.8771467208862305,7.4735260009765625,-7.615138053894043,-6.974370956420898,-2.2402455806732178,2.7077951431274414,-6.29571533203125,-2.414931297302246,-3.7672083377838135,-3.024250030517578,1.311177134513855,-0.8480936884880066,-0.045109234750270844,-1.9411773681640625,6.284039497375488,-1.7964255809783936,-0.10819515585899353,3.0884628295898438,1.9287651777267456,4.736269474029541,5.249930381774902,1.9699026346206665,-1.1144373416900635,-2.7879090309143066,0.4000317454338074,-4.239659309387207,0.28445732593536377,-1.8982475996017456,-0.34958136081695557,0.9052242040634155,1.5318773984909058,0.5249043703079224,-1.5625596046447754,0.8058682680130005,-1.903891921043396,vibra_flor_1,Augochloropsis
AU_146.WAV,-200.9150390625,45.627723693847656,-0.2945549786090851,22.039371490478516,0.28489258885383606,-8.87388801574707,7.646626949310303,0.43820521235466003,-10.155227661132812,-1.20431649684906,2.3235361576080322,-6.923588275909424,-0.9325151443481445,-1.1959091424942017,-1.0164211988449097,2.013154983520508,6.028947353363037,2.7511250972747803,2.3456928730010986,9.419590950012207,1.446422815322876,1.9481004476547241,4.704367637634277,0.2443496435880661,1.3098852634429932,0.3043953478336334,1.1860945224761963,-1.9722068309783936,-1.6225022077560425,0.7092669010162354,-2.7727737426757812,-0.4324010908603668,-0.9568818807601929,-0.6020606756210327,-0.23794490098953247,0.7914246916770935,-0.6043112874031067,-1.4379082918167114,-0.34585121273994446,-2.4761836528778076,vibra_flor_1,Augochloropsis
43.WAV,-269.8145751953125,76.88550567626953,41.77677536010742,24.505165100097656,21.515304565429688,17.015737533569336,12.134949684143066,11.36851978302002,9.657958984375,8.964118957519531,8.81289005279541,7.657902240753174,5.643094539642334,4.596469879150391,3.747079610824585,1.9065841436386108,1.4788246154785156,1.333466649055481,1.3443453311920166,1.3093422651290894,2.093801975250244,2.348823070526123,1.178030252456665,0.6599692106246948,0.6412588953971863,1.7343294620513916,1.889279842376709,2.1371991634368896,2.2097935676574707,2.0667362213134766,1.2030762434005737,0.05062371864914894,-0.9606460332870483,-1.8394662141799927,-2.406846761703491,-2.467299222946167,-2.1731226444244385,-1.807316541671753,-1.0313938856124878,-0.3617376983165741,voo,Augochloropsis
